date, rides, lat, lng, location, install_date 
2017-01-02T15:59:59.999Z, 110, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-02T17:00:00.000Z, 148, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-02T18:00:00.000Z, 164, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-02T18:59:59.999Z, 130, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-02T20:00:00.000Z, 59, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-02T21:00:00.000Z, 36, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-02T21:59:59.999Z, 26, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-02T23:00:00.000Z, 24, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T00:00:00.000Z, 16, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T00:59:59.999Z, 10, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T02:00:00.000Z, 7, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T03:00:00.000Z, 1, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T03:59:59.999Z, 1, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T05:00:00.000Z, 16, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T06:00:00.000Z, 49, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T06:59:59.999Z, 98, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T08:00:00.000Z, 277, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T09:00:00.000Z, 268, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T09:59:59.999Z, 104, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T11:00:00.000Z, 73, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T12:00:00.000Z, 72, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T12:59:59.999Z, 68, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T14:00:00.000Z, 61, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T15:00:00.000Z, 89, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T15:59:59.999Z, 114, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T17:00:00.000Z, 107, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T18:00:00.000Z, 167, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T18:59:59.999Z, 109, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T20:00:00.000Z, 66, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T21:00:00.000Z, 34, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T21:59:59.999Z, 26, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
2017-01-03T23:00:00.000Z, 11, 52.5139429938464, 13.417611074205, Jannowitzbrücke Süd, 2015-04-01T00:00:00.000Z
